48.262496,51.799999,39.237503,19.712499,35.562500,35.912498,30.512500,28.500000,49.837497,34.875000,29.062500,39.687500,40.087501,43.112499,36.900001,53.799995,37.012500,44.037498,29.687500,35.074996,44.099998,34.862499,30.762498,51.312500,29.037500,53.412502,58.125000,33.187500,47.712497,38.562500,42.875000,36.337501,34.650001,27.574998,34.650001,25.937500,21.500000,40.037502,24.850000,33.949996,47.500003,45.775001,56.362499,31.412502,34.887500,27.837499,48.924999,39.524997,27.487501,43.575000
46.812500,20.362499,39.025001,44.262500,48.200000,31.537498,37.512504,35.012500,24.174999,43.849998,30.024999,28.825000,41.450004,35.312500,31.049999,34.112499,51.587497,50.525001,46.012500,43.549999,48.162502,43.649997,38.912502,41.900001,36.775001,53.412498,41.500003,32.012496,55.899997,47.562500,27.799999,37.262496,25.575000,30.549999,40.362499,37.674999,32.812500,47.612499,50.599998,27.225000,23.112501,42.312500,28.812500,45.000000,39.674995,24.224998,35.975002,53.099998,39.987499,15.799999
33.625000,35.862499,39.275001,38.574996,51.762496,37.125000,36.375000,46.024997,19.049999,22.662502,34.775001,31.375000,36.487503,23.949998,29.037498,47.387496,31.524999,24.075000,30.437498,34.725002,50.712497,40.350002,46.950000,40.824996,39.337501,19.224998,40.799999,30.875000,41.737503,44.399997,33.875000,37.400001,41.662502,31.937501,19.975000,33.500000,34.037498,55.337493,40.250003,22.099998,41.437500,38.824996,30.262500,30.524999,48.599998,27.912500,38.112503,37.412498,48.262500,42.562500
32.550003,31.187500,47.537498,41.787498,43.275001,21.937500,40.050003,53.262500,23.000000,30.275001,46.537498,41.412498,24.125000,39.000000,53.875003,47.437500,48.012500,40.637500,30.750000,33.637500,21.787500,41.637496,41.724998,48.687496,35.349998,42.912502,35.299995,50.762496,56.299999,30.237499,32.162498,47.162498,42.612499,49.650001,55.012500,32.012500,32.862499,42.724998,51.162498,33.837501,29.412500,38.750000,23.974998,25.649999,57.837497,43.387496,48.000000,29.475000,32.562500,33.062503
41.349998,39.612499,37.887496,52.537498,21.299999,49.437500,29.674999,38.887500,36.000000,45.349998,51.074996,34.262496,42.462497,39.100002,52.937500,39.312500,42.137500,27.875000,36.987503,39.662498,40.962501,34.312500,45.537498,36.525001,36.799999,39.362503,33.825000,44.450000,42.875000,37.787498,38.500000,43.687500,51.387496,35.875000,35.087501,51.637500,31.662500,53.262504,53.174999,24.412498,46.412502,44.987499,46.849998,41.287498,25.949998,48.937500,47.662498,50.625000,22.149999,30.287498
38.800003,26.524999,34.987499,55.037498,43.487499,54.875000,51.662502,47.862503,43.474998,42.200000,41.875000,29.687500,38.549999,46.375000,26.337499,37.962501,50.037502,53.750000,30.337499,46.537498,46.587501,41.412498,39.662498,34.075000,38.225002,49.637504,24.737499,32.937500,49.950004,31.724998,52.362499,34.387500,35.424999,52.100002,38.325000,37.375000,41.200000,35.162498,29.037502,25.312498,38.224998,45.862495,37.375000,52.437500,44.437496,46.450004,42.849998,44.799999,42.012500,29.787500
25.724998,40.762500,25.625000,40.700000,50.662502,46.312500,28.474998,26.737499,37.762500,19.837499,48.449996,41.275001,31.012500,41.262496,37.775001,27.437500,34.174999,33.112499,28.974998,32.974998,21.837501,41.662498,49.787498,43.562500,30.099998,24.312500,38.712497,61.637496,41.475002,47.987499,39.687500,32.324996,28.062500,40.262500,59.775001,50.287498,30.337501,46.137500,42.224998,40.112503,41.687500,34.887496,16.137498,43.462501,46.900001,24.625000,38.437500,22.250000,31.850002,34.299999
44.750000,47.937500,47.775001,21.337499,37.175003,37.087501,36.300003,25.737501,29.375000,51.849998,52.049999,29.475000,34.699996,29.787498,33.087501,38.599998,40.562500,41.575000,34.362499,38.225002,22.549999,49.625000,36.162498,26.937500,39.674999,47.100002,35.837501,51.474998,42.500000,50.924999,49.125000,39.162498,24.537500,35.462497,46.224998,46.437500,18.487501,52.750000,41.125000,34.262500,28.350000,48.675003,39.150001,39.375000,53.299999,34.049999,44.587497,39.962501,26.724998,28.174999
22.112499,34.387500,33.937500,37.212501,38.912498,34.150001,53.362495,55.412498,49.787498,30.625000,25.225000,30.512500,35.575000,27.074998,21.125000,46.549995,54.362503,45.162498,52.862499,45.500000,47.774997,40.062500,41.687500,28.600000,32.437500,37.625000,43.425003,32.324996,45.999996,27.437500,54.087501,40.837497,53.724998,40.612495,29.049999,40.762496,34.174999,32.137500,30.700000,37.937500,34.674999,47.787498,44.987499,40.137500,21.537500,33.275001,45.774997,30.350002,30.212499,29.587501
30.662498,42.075000,30.337501,22.112499,35.725002,40.025001,50.375000,37.112503,32.825000,22.425001,35.512496,31.887500,28.612499,36.024997,20.174999,34.425003,28.287500,47.825000,46.699996,28.412500,29.437500,49.275001,49.337501,38.849998,47.949996,38.787498,46.012500,33.000000,35.587501,42.974998,28.474998,45.037498,32.687500,29.825000,34.375000,27.774997,38.425003,35.924999,37.462501,39.662498,34.599998,27.800001,33.462501,34.837501,44.312500,36.649997,38.950000,39.087501,32.712501,39.337501
48.400001,23.274999,47.799999,31.187500,34.200000,30.087499,40.574996,18.887500,38.899997,53.325000,42.950000,41.474998,31.362499,35.050003,40.025001,37.187500,24.950000,45.412498,34.437500,27.974998,46.762496,42.599998,53.175003,43.199996,35.825000,47.987499,21.787498,24.799999,34.162498,40.687500,22.437500,43.487503,44.587497,58.462501,42.949996,45.012500,19.812500,34.887500,44.262500,42.887496,30.287502,29.562500,40.837497,51.875000,41.487503,47.587497,42.525001,47.587497,17.900001,45.025001
41.037498,27.625000,47.649997,29.387498,37.799999,45.062500,32.849998,30.337499,47.212501,38.750000,53.087497,38.924999,34.375000,38.287498,42.449996,46.037498,50.687500,43.724998,37.224998,49.487499,42.925003,36.299999,47.337501,34.662498,22.712499,40.837501,26.937498,44.549999,34.462501,29.749998,46.262500,52.412502,56.700000,34.425003,30.900001,38.324996,48.087497,27.399999,29.675001,32.174999,42.412498,48.449996,56.262500,37.074996,29.474998,43.250000,59.125003,24.187501,39.487499,34.037502
29.250000,48.900001,33.762496,52.637500,31.912498,46.712501,27.550001,43.974998,33.299999,36.549999,39.612499,31.637500,34.837501,55.324996,17.350000,54.174999,27.950000,20.962499,31.687500,41.962501,43.587501,41.674999,36.675003,40.437500,45.375000,39.774997,26.324998,33.699996,41.750000,48.575000,37.237499,58.112499,33.400001,33.924999,22.149999,42.750000,44.625000,51.900001,35.312500,43.987495,23.737499,24.987501,48.962501,28.600000,26.674999,50.212501,42.062500,45.487499,43.262496,28.799999
42.187500,36.675003,39.212501,32.875000,51.049995,34.025001,49.437500,29.774999,36.287498,39.050003,38.500000,31.637500,46.625000,38.625000,39.437500,39.287498,51.825000,48.437500,42.187500,40.637496,43.174995,37.324996,49.612499,43.687500,42.674999,41.162502,29.587499,44.025001,53.912502,38.525001,18.125000,34.012496,35.174999,36.312500,39.412498,48.862503,26.349998,53.312500,41.862503,35.337497,47.537498,39.424999,39.775001,54.987495,35.275001,50.812500,36.937500,44.612503,29.225000,33.037498
40.687500,56.012500,39.575000,35.262496,21.924999,31.487501,49.462501,33.187500,41.287498,46.162498,38.500000,42.012500,31.637500,39.049999,48.100002,47.875000,39.587501,36.000000,47.687500,30.387498,51.037502,32.487503,20.987499,24.750000,52.562500,47.424995,50.687500,33.349998,35.512496,55.799999,20.362499,32.562500,51.950000,34.599998,53.799999,51.575000,32.200000,34.387500,46.687500,39.099998,34.849998,37.875000,29.475000,45.812500,46.650001,49.249996,44.349998,39.237499,39.699996,39.987503
50.449996,45.349998,27.862501,24.600000,46.974998,46.650001,40.712501,46.187500,37.287498,44.662498,42.337501,32.400001,52.337497,44.037498,43.625000,47.212501,30.262500,38.337501,40.675003,45.800003,40.937500,33.437500,39.712497,32.012500,50.825000,37.750000,53.862503,30.024999,30.687498,50.475002,38.699996,24.549999,28.325000,42.687500,28.037498,25.137498,37.000000,29.599998,49.525001,40.700000,44.075000,16.237499,55.437500,44.549995,44.650001,40.925003,47.650001,42.700004,21.437500,32.687500
39.575004,29.349998,33.750000,36.812500,28.050001,29.287500,30.850000,51.424999,22.187500,50.125000,21.862499,29.800001,21.775001,22.825000,32.424999,48.762500,27.674999,46.775001,39.150001,45.000000,36.049999,38.987495,36.912502,25.062500,35.062500,39.712501,34.525001,52.750000,48.174999,20.862499,31.549999,42.299999,50.187503,35.387500,26.975000,21.225000,38.949996,39.412498,22.212501,27.350000,35.900001,34.700000,36.300003,26.187500,23.612499,54.349998,26.887500,29.824998,39.474998,22.324998
24.375000,36.974998,30.287500,31.750000,39.424999,24.100000,22.937500,51.562500,27.812500,44.212501,28.337501,35.050003,38.525001,25.224998,42.050003,48.924999,45.250000,25.487499,21.437500,50.125000,36.112499,41.525001,45.187500,52.512496,49.437496,56.162502,31.637498,28.562500,36.787498,25.537500,35.224998,39.262496,29.600000,31.837501,33.737503,57.087501,26.262500,38.662498,38.574996,40.049999,37.637500,38.725002,44.274997,58.625000,38.150001,32.512500,22.475002,34.099998,44.262500,53.599998
36.662498,50.250000,25.650001,25.912498,29.224998,50.074996,50.112503,44.687500,61.562500,32.887504,35.474998,35.075000,22.424999,32.137500,36.500000,37.937500,47.962501,39.800003,45.500000,39.287498,29.937500,30.149999,43.337501,28.174999,33.362499,38.349998,34.787498,34.450000,52.750000,43.812500,36.000000,42.224998,28.475000,24.412500,55.049995,42.162498,36.574996,39.025001,32.949996,35.587501,28.237501,23.375000,27.962499,44.224998,37.162502,39.987503,43.400001,42.675003,46.637500,41.000000
33.675003,42.537498,47.050003,40.375000,37.575000,48.650001,31.149999,33.650001,35.300003,37.912498,43.900001,31.387500,36.262504,27.312500,44.324996,27.325000,39.524997,30.774999,29.325000,46.762496,36.850002,32.399997,48.587497,58.250000,40.612499,40.412502,45.949996,42.662502,52.037498,33.049999,44.250000,34.337501,44.887500,38.387500,52.625000,17.275001,51.412502,43.512500,40.599998,43.400001,44.362503,33.250000,44.924999,34.137496,47.599998,27.325000,40.250000,37.399997,42.449996,46.125000
45.762496,33.487503,32.775001,38.862503,33.524997,50.387496,28.512500,50.862503,39.487503,39.087501,39.737503,50.424999,28.950000,32.937500,41.850002,45.849998,38.100002,41.762496,29.399999,26.424999,38.387500,46.362503,27.299999,41.324996,35.287498,32.325000,30.137500,44.587501,33.862499,25.674999,32.900001,40.400001,52.612503,31.099998,40.224998,55.149997,47.224998,27.937500,54.637500,26.399999,37.174999,30.250001,35.487499,28.550001,44.150001,19.524999,28.375000,35.737499,30.599998,44.812500
38.849998,21.549999,41.375000,32.112503,44.862503,44.462501,48.837497,47.912498,21.750000,45.724998,34.737499,38.650001,26.299999,30.000000,18.850000,41.612495,38.387496,52.625000,39.037498,34.700000,46.474998,30.774999,30.600002,50.187500,34.049999,31.712501,46.800003,36.125000,37.287498,29.662498,41.125000,45.062496,18.625000,45.224998,59.962501,38.099998,50.000000,27.174999,28.375000,51.400001,53.050003,46.387500,42.962501,41.387500,39.037498,52.562500,40.649997,35.887500,26.262498,37.550003
26.724998,45.112495,43.325000,40.237499,34.237499,43.449996,45.512496,28.512498,18.712499,37.375000,47.337501,37.037498,25.762500,22.837501,42.987503,37.687500,46.950004,43.962497,27.924999,32.349998,59.875000,39.224998,27.399999,34.137500,51.274997,45.512500,25.499998,37.450000,50.537502,38.099998,40.287498,35.662498,43.324996,33.125000,32.262500,45.875000,28.750000,30.637500,42.800003,43.262496,34.812500,58.262496,38.500000,32.599998,57.337501,36.612499,34.925003,44.675003,50.725002,34.512500
38.237503,37.525001,45.037502,43.662498,41.425003,28.287498,39.037498,45.837497,21.937500,19.025001,37.587501,39.612499,44.400001,23.950000,33.737499,34.325000,49.399997,37.399997,49.924999,59.549995,50.775001,48.037502,53.962501,45.875000,35.387496,36.462497,45.175003,26.149999,22.762498,49.812500,55.274997,40.924999,29.712497,31.962499,35.737495,28.949998,39.275001,48.337501,41.787498,43.037498,42.462501,38.700000,20.025001,37.912498,34.012500,25.450000,47.000000,43.300003,52.937503,54.212497
50.687496,46.800003,34.675003,24.787498,32.712501,50.237503,37.974998,51.774997,27.662498,31.825000,48.362499,40.412498,31.362501,28.237499,38.437500,36.899997,35.075004,28.612501,37.275001,28.399999,19.612499,39.637500,40.150001,25.637500,46.337501,46.949996,53.912498,52.849998,19.912500,31.100002,39.937500,38.250000,30.837499,55.912498,38.862499,45.237495,36.587501,59.312500,39.712497,30.774999,52.750000,19.837501,42.812500,31.349998,51.962501,34.849998,34.350002,41.400001,34.137496,42.849998
41.337501,23.287500,34.099998,30.762500,44.225002,27.325000,39.025001,42.987503,21.399999,45.037502,47.112503,36.112503,41.162498,47.925003,34.325000,37.062500,21.662500,39.512496,39.587501,29.924999,48.787498,42.825000,43.549999,35.412498,40.987503,51.287498,46.224998,34.362499,31.075000,58.500000,44.650001,41.462501,49.599998,32.787498,54.262500,38.412498,30.962499,42.487503,49.424999,32.912498,47.275001,41.875000,47.224998,46.287498,50.025001,41.775001,37.824996,37.450000,18.674999,33.849998
28.674999,34.099998,53.699996,26.512500,36.837497,30.237499,38.362499,45.237499,28.512500,31.512500,16.637500,43.625000,43.625000,27.050001,42.900001,51.362499,36.750000,48.337501,28.650001,33.974998,25.237499,18.387500,40.799999,32.424995,44.575000,46.712497,42.875000,52.274997,37.087501,37.450000,49.949996,37.175003,40.412502,33.625000,40.462501,42.762496,41.675003,40.387496,46.100002,49.974998,40.974998,39.512496,24.750000,45.112503,27.462501,40.025001,40.925003,47.275001,29.299997,52.612495
32.375000,42.974998,35.750000,34.125000,39.637500,19.962501,56.099998,32.287498,43.799999,53.825000,52.537502,41.175003,40.137500,47.012496,45.862503,33.674999,36.687500,24.824998,45.862499,37.562500,26.037500,36.262496,41.362499,40.549999,25.587501,31.562500,32.962501,43.775001,48.262500,21.500000,26.974998,24.450000,37.462501,48.662498,46.375000,45.412502,44.637496,39.899997,46.387496,41.187500,49.212501,48.837497,37.775001,45.125003,19.274999,33.212501,48.875000,43.625000,26.362499,39.062500
55.237499,40.587501,28.412500,53.437503,11.850000,52.462501,46.287498,46.262496,49.599998,46.387496,31.024997,41.724998,33.625000,43.812500,30.362499,45.237499,33.449996,50.587497,40.787498,33.737499,25.074998,31.299999,40.875000,28.362499,35.712501,45.812500,42.224998,26.362499,30.337499,45.425003,52.500000,33.875000,23.312500,31.450000,28.037500,35.062500,46.312500,42.062500,38.587501,28.037498,33.187500,32.699996,16.762500,50.887500,50.275001,46.599998,37.375000,29.050001,44.037498,46.512500
39.287498,48.537498,38.062500,48.900001,30.625000,41.450000,32.349998,44.862503,48.424999,45.750000,42.599998,43.687500,30.150001,36.400001,29.962499,46.349998,44.487495,28.187500,39.675003,59.825000,59.987503,38.112503,36.075000,25.737499,33.674999,31.537502,33.387496,46.375000,44.475002,45.549999,28.412498,46.574996,35.762496,23.487501,30.975000,41.362499,51.950000,24.137498,54.162502,39.587501,47.874996,38.462497,48.937500,33.837497,39.662498,23.712501,27.312500,61.425003,36.524997,34.950000
28.062498,33.437500,40.950000,47.937500,35.549999,43.762500,40.037498,25.987499,38.825000,39.887496,21.300001,23.437500,25.925001,37.012500,34.799999,42.912498,40.662498,30.474998,46.712501,44.474998,22.799999,43.974998,35.062500,26.012498,32.125000,40.712501,31.312500,47.650001,20.287498,31.550001,31.987499,37.712501,28.587501,32.262500,53.099998,32.524997,37.875000,40.037502,40.562496,24.612499,40.224998,54.887500,40.500000,28.712497,29.287500,47.262496,44.675003,42.112503,41.562500,44.349998
34.287498,34.987495,40.537498,36.237499,44.224998,29.700000,40.037502,20.975000,39.000000,23.562500,47.974998,41.762500,36.812500,22.850002,34.437500,52.837501,31.462499,38.150001,29.837501,43.350002,34.912502,43.325000,34.200000,33.987503,32.012500,35.825000,40.675003,27.862499,34.950000,36.000000,31.625000,43.712501,43.187500,39.212501,31.624998,49.299999,39.862499,35.025001,45.750003,37.949996,31.287500,46.075000,30.537500,29.075000,39.662498,38.162498,35.250000,34.050003,29.187500,30.737501
32.500000,45.724998,47.325000,26.787502,53.712501,34.762500,39.950000,49.000000,30.124998,27.862499,34.087501,28.687500,40.037498,44.287502,49.475002,33.137500,40.837501,44.912498,41.925003,18.750000,36.200000,36.812500,41.212501,43.625000,35.112503,36.700000,42.562500,28.100000,42.387496,30.424999,28.074998,36.575000,30.899999,34.687500,44.887500,58.287498,37.799999,34.150001,48.099998,37.050003,27.712501,53.662498,35.437500,28.612501,37.574996,49.599998,36.500000,37.837501,21.137498,36.787498
36.775001,34.487503,24.112499,54.012500,36.900001,39.925003,34.062500,47.462501,50.125000,40.187500,48.500000,38.512496,44.175003,38.049999,35.724998,36.525001,50.275001,39.587501,21.937500,44.862503,30.962499,46.287498,46.424999,33.774997,24.099998,52.550003,24.237499,33.637500,29.574996,35.437500,36.174999,47.850002,29.049999,33.662498,43.762496,32.812500,55.724998,51.562500,35.250000,47.800003,28.699998,33.250000,41.762500,58.062500,50.100002,27.037502,44.037502,48.162498,46.587501,38.549999
33.762500,46.987499,32.187500,32.325000,40.762500,38.587501,38.799999,18.987499,33.837501,44.762500,44.337501,43.487499,37.674999,46.049999,40.887500,43.812500,23.875000,40.262500,46.787502,33.237503,41.250000,40.449996,42.387496,52.674999,37.924995,21.200000,34.199996,46.174999,36.662502,35.437500,49.900001,42.937500,49.250000,29.049999,30.974998,59.824996,34.325000,42.324996,22.487499,31.125000,31.475000,56.287498,25.275001,38.674999,39.862499,44.875000,18.974998,45.724998,35.062500,48.412498
33.875000,30.362501,35.862503,45.675003,35.224998,36.075000,27.012500,41.325000,41.075000,56.674999,27.274999,40.849998,21.462497,34.362503,41.237503,27.287500,29.962501,35.362499,32.925003,39.974998,47.349998,30.712497,35.937500,44.137500,42.099998,28.000000,31.087497,31.537498,36.449996,32.312500,37.187500,38.275001,44.250000,46.987503,35.912498,32.450000,45.799999,29.787498,43.625000,38.549999,41.887500,51.900001,43.912498,59.975002,28.674999,16.662498,29.887500,41.587501,36.650001,22.625000
40.687500,46.550003,31.762498,40.837497,40.462501,44.462497,34.975002,43.500000,31.400001,55.075000,46.037498,45.824996,32.462501,44.412498,40.450000,25.749998,42.375000,52.537498,39.287498,39.650001,52.687500,51.400001,50.087497,48.825004,44.300003,30.049999,52.449996,35.787502,36.962501,37.587501,47.299999,38.849998,25.975000,24.925003,29.637500,24.799999,19.325000,53.049995,33.650001,39.537498,30.587501,39.200004,49.175003,32.812500,41.475002,35.387500,47.612503,50.487499,57.012496,25.162500
38.962497,52.237495,38.825000,44.737499,26.724998,32.462501,39.900001,43.050003,32.875000,33.337501,45.600002,30.974998,41.599998,37.400001,21.837501,44.862503,34.162498,36.112499,36.824996,49.462501,43.500000,51.262496,36.912498,35.750000,57.812500,40.575000,29.262500,39.250000,33.099998,21.850000,44.387496,45.112499,49.237499,58.912498,26.137500,24.387498,42.462501,27.287500,49.075004,39.612499,29.024999,35.137496,35.837497,24.100000,36.724998,44.112499,37.174999,38.037502,40.849998,33.262500
